type,properties.bsm_bussto,properties.bsm_chines,geometry.type,geometry.coordinates,經度,緯度,地址,市,行政區域
Feature,60102.0,育成高中,Point,"121.60929, 25.05903",121.60928999999999,25.05903,台灣台北市南港區育成高中,台北市,南港區
Feature,1000446.0,辛亥國小,Point,"121.55871833408975, 25.00702015061282",121.55871833408978,25.00702015061282,台灣台北市文山區辛亥國小,台北市,文山區
Feature,2408.0,辛亥國小,Point,"121.55847255429735, 25.006882553836014",121.55847255429735,25.00688255383601,台灣台北市文山區辛亥國小,台北市,文山區
Feature,2249.0,辛亥路口,Point,"121.53788, 25.02347",121.53788,25.02347,台灣台北市大安區建國南路二段305號,台北市,大安區
Feature,6675.0,辛亥路口,Point,"121.53742, 25.0241",121.53742,25.0241,台灣台北市大安區建國南路二段310號,台北市,大安區
Feature,1435.0,防癆協會,Point,"121.51846, 25.06357",121.51846,25.063570000000002,台灣台北市大同區承德路三段9號,台北市,大同區
Feature,1001116.0,京華城,Point,"121.56258258034995, 25.04699097050596",121.56258258034995,25.046990970505963,台灣台北市信義區市民東寧路口,台北市,信義區
Feature,1524.0,京華城,Point,"121.56361218650997, 25.04889223898096",121.56361218650996,25.04889223898096,台灣台北市松山區八德路四段197號,台北市,松山區
Feature,1525.0,京華城,Point,"121.56356571526997, 25.048719815852024",121.56356571526995,25.04871981585202,台灣台北市松山區八德路四段188號,台北市,松山區
Feature,4041.0,京華城,Point,"121.56246, 25.04731",121.56246000000002,25.04731,台灣台北市松山區市民大道五段95號,台北市,松山區
Feature,2087.0,協和工商,Point,"121.58325239020999, 25.042801927026957",121.58325239020999,25.042801927026964,台灣台北市信義區忠孝東路五段790巷25弄15號,台北市,信義區
Feature,2086.0,協和工商,Point,"121.58075857175997, 25.042702150307964",121.58075857175994,25.042702150307964,台灣台北市信義區松山路287巷78號,台北市,信義區
Feature,4087.0,協和工商,Point,"121.58041, 25.04259",121.58041000000001,25.04259,台灣台北市信義區春光公園,台北市,信義區
Feature,1000301.0,協和工商,Point,"121.58381874735997, 25.042682247669973",121.58381874735996,25.04268224766997,台灣台北市信義區協和祐德高中,台北市,信義區
Feature,1924.0,和平中華路口,Point,"121.50627250793997, 25.032422950096016",121.50627250793995,25.032422950096016,台灣台北市中正區和平西路二段142-3號,台北市,中正區
Feature,3910.0,和平中華路口,Point,"121.50624498412998, 25.03286071913798",121.50624498412998,25.03286071913798,台灣台北市中正區和平西路二段125號,台北市,中正區
Feature,2250.0,和平安和路口,Point,"121.55086189349792, 25.02427266140438",121.55086189349792,25.024272661404382,台灣台北市大安區和平東路三段80號,台北市,大安區
Feature,2251.0,和平安和路口,Point,"121.55070930280137, 25.02452632975299",121.55070930280137,25.024526329752987,台灣台北市大安區和平東路三段93-1號,台北市,大安區
Feature,1925.0,和平西路一段,Point,"121.51753, 25.02699",121.51753000000001,25.026989999999998,台灣台北市中正區和平西路一段107號,台北市,中正區
Feature,3906.0,和平西路一段,Point,"121.51719134225998, 25.026908328996015",121.51719134225998,25.02690832899601,台灣台北市中正區和平西路一段,台北市,中正區
Feature,2428.0,和平東路四段,Point,"121.57116925505795, 25.004382917496656",121.57116925505794,25.004382917496656,台灣台北市文山區和平東路四段,台北市,文山區
Feature,1000088.0,和平東路四段,Point,"121.57084713932626, 25.004631238779066",121.57084713932626,25.00463123877907,台灣台北市文山區和平東路四段,台北市,文山區
Feature,2253.0,和平高中,Point,"121.54739416916739, 25.019979179066585",121.5473941691674,25.019979179066585,台灣台北市大安區基隆路三段20號,台北市,大安區
Feature,2254.0,和平高中,Point,"121.54746, 25.01963",121.54746000000002,25.01963,台灣台北市大安區和平高中,台北市,大安區
Feature,2256.0,和平新生路口,Point,"121.53478, 25.02639",121.53478,25.02639,台灣台北市大安區和平新生路口,台北市,大安區
Feature,6994.0,和安里,Point,"121.54387, 25.035508",121.54387,25.035508,台灣台北市大安區復興南路一段283號,台北市,大安區
Feature,2257.0,和安里,Point,"121.54349, 25.035705",121.54348999999999,25.035705,台灣台北市大安區復興南路一段352號,台北市,大安區
Feature,3971.0,和信醫院,Point,"121.47132836805997, 25.129634468563967",121.47132836805996,25.129634468563967,台灣台北市北投區中央北路四段395號,台北市,北投區
Feature,210.0,和信醫院,Point,"121.47117308216997, 25.129672175182964",121.47117308216995,25.129672175182968,台灣台北市北投區中央北路四段384號,台北市,北投區
Feature,1760.0,和德里,Point,"121.49068793121997, 25.02489835065495",121.49068793121997,25.02489835065495,台灣台北市萬華區環河南路三段107號,台北市,萬華區
Feature,7233.0,奇岩一站,Point,"121.50476, 25.12314",121.50476,25.12314,台灣台北市北投區公舘路352號,台北市,北投區
Feature,212.0,奇岩一站,Point,"121.50461, 25.1231",121.50461000000001,25.1231,台灣台北市北投區奇岩一站,台北市,北投區
Feature,7231.0,奇岩新村,Point,"121.50833629105651, 25.125666447836956",121.50833629105652,25.125666447836963,台灣台北市北投區奇岩新村,台北市,北投區
Feature,213.0,奇岩新村,Point,"121.50815979628997, 25.12589915228803",121.50815979628996,25.12589915228803,台灣台北市北投區公舘路244號,台北市,北投區
Feature,1001242.0,奇頭,Point,"121.62077, 25.09159",121.62077,25.09159,台灣台北市內湖區康樂街275巷,台北市,內湖區
Feature,1001281.0,奇頭,Point,"121.62059350660999, 25.091642319339016",121.62059350660999,25.09164231933902,台灣台北市內湖區康樂街275巷,台北市,內湖區
Feature,6937.0,奉天宮,Point,"121.5833079826353, 25.037876866525355",121.58330798263529,25.037876866525355,台灣台北市信義區奉天宮,台北市,信義區
Feature,2088.0,奉天宮,Point,"121.58315, 25.03765",121.58315,25.03765,台灣台北市信義區福德街153號,台北市,信義區
Feature,60151.0,居安新村,Point,"121.55526, 25.12111",121.55526,25.12111,台灣台北市士林區新安路54號,台北市,士林區
Feature,60152.0,居安新村,Point,"121.5552, 25.12126",121.5552,25.12126,台灣台北市士林區居安新村,台北市,士林區
Feature,709.0,岩山里,Point,"121.53762172023997, 25.101650853298942",121.53762172023994,25.101650853298946,台灣台北市士林區岩山里,台北市,士林區
Feature,1000619.0,岩山里,Point,"121.53774492393997, 25.101517431159035",121.53774492393995,25.101517431159035,台灣台北市士林區仰德大道一段22號,台北市,士林區
Feature,55009.0,岩山里一,Point,"121.53696199449728, 25.10360433988404",121.53696199449728,25.103604339884036,台灣台北市士林區台2甲線23號,台北市,士林區
Feature,712.0,岩山里一,Point,"121.53692, 25.10331",121.53692,25.10331,台灣台北市士林區岩山里一,台北市,士林區
Feature,9455.0,帕米爾公園,Point,"121.59249702509999, 25.12202521885496",121.5924970251,25.12202521885496,台灣台北市士林區帕米爾公園,台北市,士林區
Feature,714.0,帕米爾公園,Point,"121.59271160181997, 25.122034932803967",121.59271160181996,25.12203493280397,台灣台北市士林區帕米爾公園,台北市,士林區
Feature,1480.0,延三觀光夜市,Point,"121.51101105025997, 25.06441682961198",121.51101105025995,25.06441682961198,台灣台北市大同區延平北路三段34號,台北市,大同區
Feature,1479.0,延三觀光夜市,Point,"121.51122116566997, 25.063625703535966",121.51122116566995,25.063625703535966,台灣台北市大同區延三觀光夜市,台北市,大同區
Feature,1436.0,延平一站(長安),Point,"121.51257722532253, 25.05183951445437",121.51257722532252,25.051839514454368,台灣台北市大同區長安西路296號,台北市,大同區
Feature,3946.0,延平一站(長安),Point,"121.51265666375971, 25.05198173225105",121.51265666375973,25.051981732251054,台灣台北市大同區長安西路213號,台北市,大同區
Feature,16016.0,延平一站(南京),Point,"121.51130002942998, 25.053799726585012",121.51130002942999,25.053799726585012,台灣台北市大同區南京西路352號,台北市,大同區
Feature,6652.0,延平中學,Point,"121.53747, 25.03642",121.53747,25.03642,台灣台北市大安區建國南路一段270號,台北市,大安區
Feature,2258.0,延平中學,Point,"121.53825, 25.0365",121.53825,25.0365,台灣台北市大安區延平中學,台北市,大安區
Feature,1437.0,延平長安路口,Point,"121.51161918357117, 25.052937452435298",121.51161918357114,25.052937452435298,台灣台北市大同區甘谷街1號,台北市,大同區
Feature,6000.0,延平長安路口,Point,"121.51189001423388, 25.053072378006792",121.51189001423387,25.05307237800679,台灣台北市大同區延平北路一段129號,台北市,大同區
Feature,219.0,延平宮,Point,"121.50709682439997, 25.053646013431987",121.50709682439995,25.053646013431987,台灣台北市大同區南京西路325之2號,台北市,大同區
Feature,20386.0,延平宮,Point,"121.58289, 25.09073",121.58288999999999,25.090729999999997,台灣台北市內湖區內湖路三段348巷7號,台北市,內湖區
Feature,5994.0,延平國小,Point,"121.51106166137997, 25.06641831020401",121.51106166137994,25.06641831020401,台灣台北市大同區延平北路三段71號,台北市,大同區
Feature,1438.0,延平國小,Point,"121.51083177909997, 25.066175494246945",121.51083177909996,25.066175494246945,台灣台北市大同區延平北路三段94號,台北市,大同區
Feature,1928.0,延平鄭州路口,Point,"121.51204897915997, 25.050694859805983",121.51204897915994,25.050694859805983,台灣台北市大同區延平北路一段41號,台北市,大同區
Feature,1439.0,延平鄭州路口,Point,"121.51188239020998, 25.05079028039597",121.51188239020998,25.05079028039597,台灣台北市大同區延平北路一段32號,台北市,大同區
Feature,50446.0,忠三街口,Point,"121.62347777285642, 25.0788249655925",121.62347777285643,25.0788249655925,台灣台北市內湖區康樂街206-4號,台北市,內湖區
Feature,1042.0,忠三街口,Point,"121.62368933942265, 25.078771181244594",121.62368933942264,25.078771181244594,台灣台北市內湖區南寮(忠三街口),台北市,內湖區
Feature,2089.0,忠孝大道路口,Point,"121.58151612267997, 25.04253505229501",121.58151612267996,25.042535052295012,台灣台北市信義區大道路4號,台北市,信義區
Feature,1000180.0,忠孝大道路口,Point,"121.58154, 25.042438482429997",121.58153999999999,25.04243848243,台灣台北市信義區忠孝大道路口,台北市,信義區
Feature,3935.0,忠孝國小,Point,"121.53140113960453, 25.042921564434867",121.53140113960451,25.04292156443487,台灣台北市中正區忠孝東路二段101號,台北市,中正區
Feature,1930.0,忠孝國小,Point,"121.53115724021906, 25.04275176324368",121.53115724021906,25.04275176324368,台灣台北市中正區臨沂街3巷95號,台北市,中正區
Feature,2262.0,忠孝敦化路口,Point,"121.54869339909465, 25.041788490782082",121.54869339909465,25.04178849078208,台灣台北市大安區忠孝敦化路口,台北市,大安區
Feature,50650.0,忠孝新村,Point,"121.5398, 25.1112",121.5398,25.1112,台灣台北市士林區忠孝新村,台北市,士林區
Feature,715.0,忠孝新村,Point,"121.53973, 25.11119",121.53973,25.11119,台灣台北市士林區忠孝新村,台北市,士林區
Feature,1932.0,忠孝醫院(成福),Point,"121.58603090611997, 25.045625273018956",121.58603090611996,25.04562527301896,台灣台北市南港區成福路14-1號,台北市,南港區
Feature,1260.0,忠烈祠,Point,"121.53402898886625, 25.077803209383312",121.53402898886624,25.077803209383305,台灣台北市中山區北安路201號,台北市,中山區
Feature,9436.0,忠烈祠,Point,"121.53430183662078, 25.078081163420098",121.53430183662078,25.078081163420094,台灣台北市中山區北安路269號,台北市,中山區
Feature,1000441.0,忠順街口,Point,"121.56178529695997, 24.984487227895034",121.56178529695995,24.984487227895034,台灣台北市文山區興隆路四段157號,台北市,文山區
Feature,2410.0,忠順街口,Point,"121.56149655952997, 24.984770184686955",121.56149655952996,24.98477018468695,台灣台北市文山區興隆路四段68-2號,台北市,文山區
Feature,1000530.0,忠順街口,Point,"121.55880002083997, 24.98398940178902",121.55880002083995,24.98398940178902,台灣台北市文山區忠順街,台北市,文山區
Feature,1000524.0,忠順街口,Point,"121.55894878406997, 24.984127412675996",121.55894878406995,24.984127412676,台灣台北市文山區忠順街,台北市,文山區
Feature,2411.0,忠順廟,Point,"121.56452654232997, 24.982650387536953",121.56452654232996,24.982650387536953,台灣台北市文山區木新路三段36號,台北市,文山區
Feature,1000453.0,忠順廟,Point,"121.56447151970137, 24.98247276111552",121.56447151970137,24.982472761115517,台灣台北市文山區木新路三段33號,台北市,文山區
Feature,221.0,忠義,Point,"121.48013985913997, 25.136084167634014",121.48013985913995,25.13608416763401,台灣台北市北投區中央北路三段236號,台北市,北投區
Feature,3967.0,忠義,Point,"121.48056510687866, 25.136090926425638",121.48056510687866,25.13609092642564,台灣台北市北投區中央北路三段224號,台北市,北投區
Feature,716.0,忠義街,Point,"121.53283973743997, 25.10834",121.53283973743996,25.10834,台灣台北市士林區忠義街141號,台北市,士林區
Feature,59006.0,忠義街,Point,"121.53267416930997, 25.108455142486026",121.53267416930996,25.108455142486022,台灣台北市士林區忠義街142號,台北市,士林區
Feature,222.0,忠義新村,Point,"121.50159833862998, 25.125831145420978",121.50159833862999,25.125831145420975,台灣台北市北投區忠義新村,台北市,北投區
