鄉鎮市區,土地移轉總面積平方公尺,都市土地使用分區,交易年月日,總樓層數,主要用途,主要建材,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,土地,建物,車位,轉移樓層,建物類型
中正區,13.95,住,1021125,10,住家用,鋼筋混凝土造,104.03,2,2,1,有,無,24500000,281903,其他,24.57,2100000,1,1,1,3,華廈
中正區,13.95,住,1020409,10,住家用,鋼筋混凝土造,104.03,2,2,1,有,無,24800000,285678,其他,24.57,2100000,1,1,1,4,華廈
中正區,13.95,住,1020421,10,住家用,鋼筋混凝土造,104.03,2,2,1,有,無,25000000,288195,其他,24.57,2100000,1,1,1,6,華廈
中正區,13.95,住,1020707,10,住家用,鋼筋混凝土造,104.03,2,2,1,有,無,25550000,295117,其他,24.57,2100000,1,1,1,8,華廈
中正區,17.1,住,1020609,10,住家用,鋼筋混凝土造,121.23,2,2,1,有,無,31000000,298986,其他,24.57,2100000,1,1,1,9,華廈
中正區,15.76,住,1020609,10,住家用,鋼筋混凝土造,113.95,2,2,1,有,無,29050000,301522,其他,24.57,2100000,1,1,1,10,華廈
中正區,8.8,住,1020726,7,住家用,鋼筋混凝土造,259.98,2,2,2,有,無,100880000,388030,坡道平面,0.52,0,1,1,1,3,華廈
中正區,9.15,住,1010628,7,住家用,鋼筋混凝土造,284.55,2,2,2,有,無,132370000,465191,坡道平面,1.04,0,1,1,2,1,華廈
中正區,7.72,住,1010527,7,住家用,鋼筋混凝土造,243.3,2,2,2,有,無,90880000,373531,坡道平面,0.52,0,1,1,1,4,華廈
中正區,9.18,住,1020802,7,住家用,鋼筋混凝土造,265.44,3,2,2,有,無,105800000,398583,坡道平面,0.52,0,1,1,1,6,華廈
中正區,22.11,住,1020727,7,住家用,鋼筋混凝土造,412.09,3,2,2,有,無,168880000,409813,坡道平面,1.04,0,1,1,2,7,華廈
中正區,9.36,住,1021017,7,住家用,鋼筋混凝土造,268.04,3,2,2,有,無,104000000,388002,坡道平面,1.04,0,1,1,2,5,華廈
北投區,8.63,工,1011105,19,工商用,鋼筋混凝土造,83.32,0,0,0,無,無,7627000,112832,坡道平面,32.12,1850000,1,1,1,2,廠辦
北投區,8.04,工,1010830,19,工商用,鋼筋混凝土造,80.5,0,0,0,無,無,7323000,113125,坡道平面,32.12,1850000,1,1,1,2,廠辦
北投區,15.11,工,1010813,19,工商用,鋼筋混凝土造,127.99,0,0,0,無,無,13207000,115855,坡道平面,32.12,2100000,1,1,1,2,廠辦
北投區,9.02,工,1010819,19,工商用,鋼筋混凝土造,83.32,0,0,0,無,無,7627000,112832,坡道平面,32.12,1850000,1,1,1,2,廠辦
北投區,8.2,工,1010824,19,工商用,鋼筋混凝土造,80.99,0,0,0,無,無,7379000,113137,坡道平面,32.12,1850000,1,1,1,2,廠辦
北投區,16.91,工,1011122,19,工商用,鋼筋混凝土造,139.55,0,0,0,無,無,15068000,120711,坡道平面,32.12,2100000,1,1,1,2,廠辦
北投區,8.87,工,1010828,19,工商用,鋼筋混凝土造,84.64,0,0,0,無,無,7760000,112529,坡道平面,32.12,1850000,1,1,1,2,廠辦
北投區,8.87,工,1010828,19,工商用,鋼筋混凝土造,84.64,0,0,0,無,無,7776000,112833,坡道平面,32.12,1850000,1,1,1,2,廠辦
北投區,8.67,工,1010818,19,工商用,鋼筋混凝土造,83.97,0,0,0,無,無,7716000,113134,坡道平面,32.12,1850000,1,1,1,2,廠辦
北投區,8.87,工,1010820,19,工商用,鋼筋混凝土造,84.58,0,0,0,無,無,7785000,113134,坡道平面,32.12,1850000,1,1,1,2,廠辦
北投區,9.26,工,1010818,19,工商用,鋼筋混凝土造,89.58,0,0,0,無,無,7842000,113138,坡道平面,37.06,1900000,1,1,1,2,廠辦
北投區,9.26,工,1010812,19,工商用,鋼筋混凝土造,89.58,0,0,0,無,無,7842000,113138,坡道平面,37.06,1900000,1,1,1,2,廠辦
北投區,16.91,工,1010819,19,工商用,鋼筋混凝土造,139.55,0,0,0,無,無,14547000,115861,坡道平面,32.12,2100000,1,1,1,2,廠辦
北投區,15.11,工,1010813,19,工商用,鋼筋混凝土造,127.99,0,0,0,無,無,13526000,119182,坡道平面,32.12,2100000,1,1,1,3,廠辦
北投區,9.02,工,1010813,19,工商用,鋼筋混凝土造,88.26,0,0,0,無,無,7909000,117363,坡道平面,37.06,1900000,1,1,1,3,廠辦
北投區,8.63,工,1010828,19,工商用,鋼筋混凝土造,86.42,0,0,0,無,無,7793000,117362,坡道平面,37.06,2000000,1,1,1,3,廠辦
北投區,8.59,工,1010828,19,工商用,鋼筋混凝土造,85.93,0,0,0,無,無,7795000,118580,坡道平面,37.06,2000000,1,1,1,3,廠辦
北投區,8.55,工,1010822,19,工商用,鋼筋混凝土造,85.76,0,0,0,無,無,7819000,119487,坡道平面,37.06,2000000,1,1,1,3,廠辦
北投區,8.04,工,1010815,19,工商用,鋼筋混凝土造,80.44,0,0,0,無,無,7560000,117136,坡道平面,32.12,1900000,1,1,1,3,廠辦
北投區,8.2,工,1010830,19,工商用,鋼筋混凝土造,80.99,0,0,0,無,無,7739000,119480,坡道平面,32.12,1900000,1,1,1,3,廠辦
北投區,16.91,工,1011018,19,工商用,鋼筋混凝土造,139.55,0,0,0,無,無,14319000,113739,坡道平面,32.12,2100000,1,1,1,3,廠辦
北投區,8.87,工,1010815,19,工商用,鋼筋混凝土造,84.64,0,0,0,無,無,7842000,113138,坡道平面,32.12,1900000,1,1,1,3,廠辦
北投區,8.67,工,1010818,19,工商用,鋼筋混凝土造,83.97,0,0,0,無,無,7829000,114349,坡道平面,32.12,1900000,1,1,1,3,廠辦
北投區,9.26,工,1010825,19,工商用,鋼筋混凝土造,89.52,0,0,0,無,無,8099000,114354,坡道平面,37.06,2100000,1,1,1,3,廠辦
北投區,8.87,工,1010830,19,工商用,鋼筋混凝土造,84.64,0,0,0,無,無,7942000,113138,坡道平面,32.12,2000000,1,1,1,3,廠辦
北投區,8.87,工,1010816,19,工商用,鋼筋混凝土造,84.64,0,0,0,無,無,7990000,114052,坡道平面,32.12,2000000,1,1,1,3,廠辦
北投區,16.91,工,1010821,19,工商用,鋼筋混凝土造,139.55,0,0,0,無,無,14449000,114949,坡道平面,32.12,2100000,1,1,1,3,廠辦
北投區,8.59,工,1010825,19,工商用,鋼筋混凝土造,83.17,0,0,0,無,無,8038000,118276,坡道平面,32.12,2000000,1,1,1,4,廠辦
北投區,8.59,工,1010820,19,工商用,鋼筋混凝土造,83.17,0,0,0,無,無,8038000,118276,坡道平面,32.12,2000000,1,1,1,4,廠辦
北投區,8.24,工,1010820,19,工商用,鋼筋混凝土造,81.48,0,0,0,無,無,7838000,118274,坡道平面,32.12,2000000,1,1,1,4,廠辦
北投區,8.2,工,1010813,19,工商用,鋼筋混凝土造,80.83,0,0,0,無,無,7820000,119483,坡道平面,32.12,2000000,1,1,1,4,廠辦
北投區,8.04,工,1010919,19,工商用,鋼筋混凝土造,80.34,0,0,0,無,無,7660000,117379,坡道平面,32.12,2000000,1,1,1,4,廠辦
北投區,8.55,工,1010820,19,工商用,鋼筋混凝土造,85.68,0,0,0,無,無,7751000,118285,坡道平面,37.06,2000000,1,1,1,4,廠辦
北投區,8.59,工,1010820,19,工商用,鋼筋混凝土造,85.77,0,0,0,無,無,7820000,119483,坡道平面,37.06,2000000,1,1,1,4,廠辦
北投區,8.63,工,1010822,19,工商用,鋼筋混凝土造,86.42,0,0,0,無,無,7793000,117362,坡道平面,37.06,2000000,1,1,1,4,廠辦
北投區,8.99,工,1010811,19,工商用,鋼筋混凝土造,88.11,0,0,0,無,無,8138000,118276,坡道平面,37.06,2100000,1,1,1,4,廠辦
北投區,14.99,工,1010824,19,工商用,鋼筋混凝土造,127.62,0,0,0,無,無,13251000,116764,坡道平面,32.12,2100000,1,1,1,4,廠辦
北投區,17.23,工,1020430,19,工商用,鋼筋混凝土造,144.22,0,0,0,無,無,15427000,123432,坡道平面,37.06,2200000,1,1,1,4,廠辦
北投區,9.06,工,1010820,19,工商用,鋼筋混凝土造,88.91,0,0,0,無,無,7876000,115256,坡道平面,37.06,1900000,1,1,1,4,廠辦
北投區,9.22,工,1010902,19,工商用,鋼筋混凝土造,89.35,0,0,0,無,無,7927000,115261,坡道平面,37.06,1900000,1,1,1,4,廠辦
北投區,9.26,工,1010821,19,工商用,鋼筋混凝土造,89.74,0,0,0,無,無,7908000,114047,坡道平面,37.06,1900000,1,1,1,4,廠辦
北投區,9.06,工,1010813,19,工商用,鋼筋混凝土造,92.07,0,0,0,無,無,8124000,113143,坡道平面,37.06,1900000,1,1,1,4,廠辦
北投區,9.22,工,1010824,19,工商用,鋼筋混凝土造,89.41,0,0,0,無,無,7870000,114040,坡道平面,37.06,1900000,1,1,1,4,廠辦
北投區,16.83,工,1010819,19,工商用,鋼筋混凝土造,139.28,0,0,0,無,無,14418000,114950,坡道平面,32.12,2100000,1,1,1,4,廠辦
北投區,14.99,工,1010816,19,工商用,鋼筋混凝土造,127.62,0,0,0,無,無,13627000,120702,坡道平面,32.12,2100000,1,1,1,5,廠辦
北投區,8.59,工,1010819,19,工商用,鋼筋混凝土造,85.77,0,0,0,無,無,7750000,120099,坡道平面,37.06,1900000,1,1,1,5,廠辦
北投區,8.55,工,1010904,19,工商用,鋼筋混凝土造,85.68,0,0,0,無,無,7739000,120095,坡道平面,37.06,1900000,1,1,1,5,廠辦
北投區,8.44,工,1011012,19,工商用,鋼筋混凝土造,85.28,0,0,0,無,無,7633000,118893,坡道平面,37.06,1900000,1,1,1,5,廠辦
北投區,8.59,工,1010819,19,工商用,鋼筋混凝土造,85.77,0,0,0,無,無,7794000,121002,坡道平面,37.06,1900000,1,1,1,5,廠辦
北投區,8.63,工,1010812,19,工商用,鋼筋混凝土造,86.42,0,0,0,無,無,7668000,116856,坡道平面,37.06,1900000,1,1,1,5,廠辦
北投區,8.63,工,1010819,19,工商用,鋼筋混凝土造,86.42,0,0,0,無,無,7768000,118882,坡道平面,37.06,1900000,1,1,1,5,廠辦
北投區,15.38,工,1010813,19,工商用,鋼筋混凝土造,132.56,0,0,0,無,無,13496000,118283,坡道平面,37.06,2200000,1,1,1,5,廠辦
北投區,17.23,工,1010819,19,工商用,鋼筋混凝土造,144.22,0,0,0,無,無,14680000,116461,坡道平面,37.06,2200000,1,1,1,5,廠辦
北投區,9.22,工,1010825,19,工商用,鋼筋混凝土造,89.41,0,0,0,無,無,7838000,113429,坡道平面,37.06,1900000,1,1,1,5,廠辦
北投區,9.22,工,1010811,19,工商用,鋼筋混凝土造,89.41,0,0,0,無,無,7902000,114651,坡道平面,37.06,1900000,1,1,1,5,廠辦
北投區,9.06,工,1010811,19,工商用,鋼筋混凝土造,88.91,0,0,0,無,無,7907000,115853,坡道平面,37.06,1900000,1,1,1,5,廠辦
北投區,9.22,工,1010811,19,工商用,鋼筋混凝土造,89.35,0,0,0,無,無,7958000,115854,坡道平面,37.06,1900000,1,1,1,5,廠辦
北投區,9.26,工,1010811,19,工商用,鋼筋混凝土造,89.74,0,0,0,無,無,7940000,114655,坡道平面,37.06,1900000,1,1,1,5,廠辦
北投區,9.06,工,1010819,19,工商用,鋼筋混凝土造,92.07,0,0,0,無,無,8273000,115852,坡道平面,37.06,1900000,1,1,1,5,廠辦
北投區,17.23,工,1020403,19,工商用,鋼筋混凝土造,144.22,0,0,0,無,無,16140000,130086,坡道平面,37.06,2200000,1,1,1,5,廠辦
北投區,15.38,工,1011222,19,工商用,鋼筋混凝土造,132.56,0,0,0,無,無,15980000,144293,坡道平面,37.06,2200000,1,1,1,11,廠辦
北投區,15.38,工,1010813,19,工商用,鋼筋混凝土造,132.56,0,0,0,無,無,13900000,122513,坡道平面,37.06,2200000,1,1,1,6,廠辦
北投區,8.95,工,1011012,19,工商用,鋼筋混凝土造,88.03,0,0,0,無,無,9200000,141260,坡道平面,37.06,2000000,1,1,1,11,廠辦
北投區,8.99,工,1010812,19,工商用,鋼筋混凝土造,88.11,0,0,0,無,無,8062000,120705,坡道平面,37.06,1900000,1,1,1,6,廠辦
北投區,8.95,工,1010926,19,工商用,鋼筋混凝土造,88.03,0,0,0,無,無,9200000,141260,坡道平面,37.06,2000000,1,1,1,11,廠辦
北投區,8.55,工,1011229,19,工商用,鋼筋混凝土造,85.69,0,0,0,無,無,8888000,143697,坡道平面,37.06,1900000,1,1,1,11,廠辦
北投區,8.99,工,1010825,19,工商用,鋼筋混凝土造,88.11,0,0,0,無,無,8062000,120705,坡道平面,37.06,1900000,1,1,1,6,廠辦
北投區,8.44,工,1020617,19,工商用,鋼筋混凝土造,85.28,0,0,0,無,無,9206000,147366,坡道平面,37.06,2100000,1,1,1,11,廠辦
北投區,8.51,工,1020617,19,工商用,鋼筋混凝土造,85.54,0,0,0,無,無,9245000,147380,坡道平面,37.06,2100000,1,1,1,11,廠辦
北投區,8.63,工,1010916,19,工商用,鋼筋混凝土造,86.42,0,0,0,無,無,9073000,141268,坡道平面,37.06,2100000,1,1,1,11,廠辦
北投區,8.55,工,1020308,19,工商用,鋼筋混凝土造,85.69,0,0,0,無,無,8888000,143697,坡道平面,37.06,1900000,1,1,1,11,廠辦
北投區,8.95,工,1010902,19,工商用,鋼筋混凝土造,88.03,0,0,0,無,無,9300000,141260,坡道平面,37.06,2100000,1,1,1,11,廠辦
北投區,8.95,工,1011227,19,工商用,鋼筋混凝土造,88.03,0,0,0,無,無,9300000,141260,坡道平面,37.06,2100000,1,1,1,11,廠辦
北投區,15.38,工,1010825,19,工商用,鋼筋混凝土造,132.56,0,0,0,無,無,15893000,143382,坡道平面,37.06,2200000,1,1,1,11,廠辦
北投區,17.19,工,1010916,19,工商用,鋼筋混凝土造,144.06,0,0,0,無,無,18610000,153364,坡道平面,37.06,2200000,1,1,1,11,廠辦
北投區,9.22,工,1020312,19,工商用,鋼筋混凝土造,89.23,0,0,0,無,無,9527000,144278,坡道平面,37.06,2000000,1,1,1,11,廠辦
北投區,9.22,工,1020515,19,工商用,鋼筋混凝土造,89.23,0,0,0,無,無,9427000,144278,坡道平面,37.06,1900000,1,1,1,11,廠辦
北投區,9.06,工,1011006,19,工商用,鋼筋混凝土造,88.91,0,0,0,無,無,9550000,143684,坡道平面,37.06,2100000,1,1,1,11,廠辦
北投區,9.22,工,1020124,19,工商用,鋼筋混凝土造,89.17,0,0,0,無,無,9588000,143696,坡道平面,37.06,2100000,1,1,1,11,廠辦
北投區,9.06,工,1010910,19,工商用,鋼筋混凝土造,92.07,0,0,0,無,無,9871000,141265,坡道平面,37.06,2100000,1,1,1,11,廠辦
北投區,9.22,工,1020514,19,工商用,鋼筋混凝土造,89.23,0,0,0,無,無,9527000,144278,坡道平面,37.06,2000000,1,1,1,11,廠辦
北投區,17.19,工,1010923,19,工商用,鋼筋混凝土造,144.06,0,0,0,無,無,17639000,144290,坡道平面,37.06,2200000,1,1,1,11,廠辦
北投區,8.59,工,1010901,19,工商用,鋼筋混凝土造,85.77,0,0,0,無,無,7838000,121905,坡道平面,37.06,1900000,1,1,1,6,廠辦
北投區,8.55,工,1011021,19,工商用,鋼筋混凝土造,85.68,0,0,0,無,無,7827000,121905,坡道平面,37.06,1900000,1,1,1,6,廠辦
北投區,8.44,工,1010916,19,工商用,鋼筋混凝土造,85.28,0,0,0,無,無,7720000,120697,坡道平面,37.06,1900000,1,1,1,6,廠辦
北投區,15.38,工,1010818,19,工商用,鋼筋混凝土造,132.56,0,0,0,無,無,16182000,146408,坡道平面,37.06,2200000,1,1,1,12,廠辦
北投區,8.95,工,1020330,19,工商用,鋼筋混凝土造,88.03,0,0,0,無,無,9355000,144301,坡道平面,37.06,2000000,1,1,1,12,廠辦
北投區,8.63,工,1010905,19,工商用,鋼筋混凝土造,86.42,0,0,0,無,無,9222000,144287,坡道平面,37.06,2100000,1,1,1,12,廠辦
北投區,8.55,工,1010905,19,工商用,鋼筋混凝土造,85.69,0,0,0,無,無,9235000,146720,坡道平面,37.06,2100000,1,1,1,12,廠辦
北投區,8.99,工,1011104,19,工商用,鋼筋混凝土造,88.11,0,0,0,無,無,8401000,127346,坡道平面,37.06,1900000,1,1,1,5,廠辦
北投區,9.26,工,1011018,19,工商用,鋼筋混凝土造,89.58,0,0,0,無,無,7978000,111919,坡道平面,37.06,2100000,1,1,1,3,廠辦
北投區,8.95,工,1020529,19,工商用,鋼筋混凝土造,88.03,0,0,0,無,無,9610000,147342,坡道平面,37.06,2100000,1,1,1,13,廠辦
北投區,8.99,工,1010901,19,工商用,鋼筋混凝土造,88.11,0,0,0,無,無,8201000,123428,坡道平面,37.06,1900000,1,1,1,7,廠辦
北投區,8.63,工,1010818,19,工商用,鋼筋混凝土造,86.42,0,0,0,無,無,7992000,123420,坡道平面,37.06,1900000,1,1,1,7,廠辦
北投區,8.59,工,1010819,19,工商用,鋼筋混凝土造,85.77,0,0,0,無,無,7991000,125046,坡道平面,37.06,1900000,1,1,1,7,廠辦
北投區,15.38,工,1020601,19,工商用,鋼筋混凝土造,132.56,0,0,0,無,無,17280000,157906,坡道平面,37.06,2200000,1,1,1,13,廠辦
北投區,17.19,工,1020515,19,工商用,鋼筋混凝土造,144.06,0,0,0,無,無,19000000,157009,坡道平面,37.06,2200000,1,1,1,13,廠辦
北投區,8.55,工,1010811,19,工商用,鋼筋混凝土造,85.68,0,0,0,無,無,7960000,124640,坡道平面,37.06,1900000,1,1,1,7,廠辦
北投區,8.44,工,1010817,19,工商用,鋼筋混凝土造,85.28,0,0,0,無,無,7851000,123414,坡道平面,37.06,1900000,1,1,1,7,廠辦
北投區,9.06,工,1010920,19,工商用,鋼筋混凝土造,88.91,0,0,0,無,無,9864000,149740,坡道平面,37.06,2100000,1,1,1,13,廠辦
北投區,8.55,工,1011026,19,工商用,鋼筋混凝土造,85.68,0,0,0,無,無,8239000,130378,坡道平面,37.06,1900000,1,1,1,7,廠辦
北投區,9.06,工,1010823,19,工商用,鋼筋混凝土造,92.07,0,0,0,無,無,10204000,147319,坡道平面,37.06,2100000,1,1,1,13,廠辦
北投區,17.19,工,1020324,19,工商用,鋼筋混凝土造,144.06,0,0,0,無,無,19258000,159421,坡道平面,37.06,2200000,1,1,1,13,廠辦
北投區,8.99,工,1010929,19,工商用,鋼筋混凝土造,88.11,0,0,0,無,無,8201000,123428,坡道平面,37.06,1900000,1,1,1,7,廠辦
北投區,8.99,工,1010129,19,工商用,鋼筋混凝土造,88.11,0,0,0,無,無,8201000,123428,坡道平面,37.06,1900000,1,1,1,7,廠辦
北投區,15.38,工,1010818,19,工商用,鋼筋混凝土造,132.56,0,0,0,無,無,14275000,126440,坡道平面,37.06,2200000,1,1,1,7,廠辦
北投區,15.38,工,1010904,19,工商用,鋼筋混凝土造,132.56,0,0,0,無,無,18291000,168492,坡道平面,37.06,2200000,1,1,1,14,廠辦
北投區,17.23,工,1010814,19,工商用,鋼筋混凝土造,144.22,0,0,0,無,無,15491000,124029,坡道平面,37.06,2200000,1,1,1,7,廠辦
北投區,9.22,工,1010822,19,工商用,鋼筋混凝土造,89.41,0,0,0,無,無,8361000,123419,坡道平面,37.06,1900000,1,1,1,7,廠辦
北投區,8.99,工,1010814,19,工商用,鋼筋混凝土造,88.11,0,0,0,無,無,8702000,131283,坡道平面,37.06,2000000,1,1,1,8,廠辦
北投區,8.95,工,1010903,19,工商用,鋼筋混凝土造,88.03,0,0,0,無,無,9763000,150343,坡道平面,37.06,2100000,1,1,1,14,廠辦
北投區,9.22,工,1010929,19,工商用,鋼筋混凝土造,89.35,0,0,0,無,無,8417000,124632,坡道平面,37.06,1900000,1,1,1,7,廠辦
北投區,9.26,工,1020108,19,工商用,鋼筋混凝土造,89.74,0,0,0,無,無,8768000,130372,坡道平面,37.06,1900000,1,1,1,7,廠辦
北投區,9.06,工,1010819,19,工商用,鋼筋混凝土造,92.07,0,0,0,無,無,8689000,123414,坡道平面,37.06,1900000,1,1,1,7,廠辦
北投區,9.22,工,1011202,19,工商用,鋼筋混凝土造,89.41,0,0,0,無,無,8825000,130372,坡道平面,37.06,2000000,1,1,1,7,廠辦
北投區,9.22,工,1010817,19,工商用,鋼筋混凝土造,89.41,0,0,0,無,無,8461000,123419,坡道平面,37.06,2000000,1,1,1,7,廠辦
北投區,15.38,工,1010814,19,工商用,鋼筋混凝土造,132.56,0,0,0,無,無,14795000,131885,坡道平面,37.06,2200000,1,1,1,8,廠辦
北投區,8.55,工,1010820,19,工商用,鋼筋混凝土造,85.68,0,0,0,無,無,8427000,132188,坡道平面,37.06,2000000,1,1,1,8,廠辦
北投區,17.23,工,1010818,19,工商用,鋼筋混凝土造,144.22,0,0,0,無,無,15750000,126446,坡道平面,37.06,2200000,1,1,1,7,廠辦
北投區,8.51,工,1010903,19,工商用,鋼筋混凝土造,85.54,0,0,0,無,無,9506000,152764,坡道平面,37.06,2100000,1,1,1,14,廠辦
北投區,8.51,工,1010822,19,工商用,鋼筋混凝土造,85.54,0,0,0,無,無,9389000,150351,坡道平面,37.06,2100000,1,1,1,14,廠辦
北投區,7.77,工,1010928,19,工商用,鋼筋混凝土造,48.63,0,0,0,無,無,8047000,165474,0,0.0,0,1,1,0,14,廠辦
北投區,17.23,工,1010817,19,工商用,鋼筋混凝土造,144.22,0,0,0,無,無,16074000,129470,坡道平面,37.06,2200000,1,1,1,8,廠辦
北投區,8.99,工,1011101,19,工商用,鋼筋混凝土造,88.11,0,0,0,無,無,8748000,132184,坡道平面,37.06,2000000,1,1,1,8,廠辦
北投區,8.63,工,1010913,19,工商用,鋼筋混凝土造,86.42,0,0,0,無,無,8480000,131280,坡道平面,37.06,2000000,1,1,1,8,廠辦
北投區,8.24,工,1010906,19,工商用,鋼筋混凝土造,81.48,0,0,0,無,無,7693000,117362,坡道平面,32.12,1900000,1,1,1,3,廠辦
北投區,8.99,工,1010819,19,工商用,鋼筋混凝土造,88.11,0,0,0,無,無,8748000,132184,坡道平面,37.06,2000000,1,1,1,8,廠辦
北投區,15.38,工,1011020,19,工商用,鋼筋混凝土造,132.56,0,0,0,無,無,15113000,135215,坡道平面,37.06,2200000,1,1,1,8,廠辦
北投區,8.44,工,1010922,19,工商用,鋼筋混凝土造,89.23,0,0,0,無,無,10732000,165459,坡道平面,37.06,2100000,1,1,1,14,廠辦
北投區,8.63,工,1011009,19,工商用,鋼筋混凝土造,86.42,0,0,0,無,無,8525000,132192,坡道平面,37.06,2000000,1,1,1,8,廠辦
北投區,9.22,工,1010917,19,工商用,鋼筋混凝土造,89.41,0,0,0,無,無,8920000,132187,坡道平面,37.06,2000000,1,1,1,8,廠辦
北投區,8.95,工,1020624,19,工商用,鋼筋混凝土造,88.03,0,0,0,無,無,10090000,156759,坡道平面,37.06,2100000,1,1,1,14,廠辦
北投區,8.59,工,1011108,19,工商用,鋼筋混凝土造,85.77,0,0,0,無,無,8557000,134613,坡道平面,37.06,2000000,1,1,1,8,廠辦
北投區,8.95,工,1020624,19,工商用,鋼筋混凝土造,88.03,0,0,0,無,無,10090000,156759,坡道平面,37.06,2100000,1,1,1,14,廠辦
北投區,8.44,工,1010823,19,工商用,鋼筋混凝土造,85.28,0,0,0,無,無,8374000,132186,坡道平面,37.06,2000000,1,1,1,8,廠辦
北投區,17.19,工,1010922,19,工商用,鋼筋混凝土造,144.06,0,0,0,無,無,20229000,168495,坡道平面,37.06,2200000,1,1,1,14,廠辦
北投區,15.38,工,1010909,19,工商用,鋼筋混凝土造,132.56,0,0,0,無,無,18291000,168492,坡道平面,37.06,2200000,1,1,1,14,廠辦
北投區,8.55,工,1010903,19,工商用,鋼筋混凝土造,85.69,0,0,0,無,無,9529000,152766,坡道平面,37.06,2100000,1,1,1,14,廠辦
北投區,9.22,工,1020611,19,工商用,鋼筋混凝土造,89.23,0,0,0,無,無,10416000,159402,坡道平面,37.06,2100000,1,1,1,14,廠辦
北投區,9.06,工,1020611,19,工商用,鋼筋混凝土造,88.91,0,0,0,無,無,10363000,159364,坡道平面,37.06,2100000,1,1,1,14,廠辦
北投區,9.22,工,1020611,19,工商用,鋼筋混凝土造,89.17,0,0,0,無,無,10405000,159374,坡道平面,37.06,2100000,1,1,1,14,廠辦
北投區,9.26,工,1020815,19,工商用,鋼筋混凝土造,89.57,0,0,0,無,無,10506000,160084,坡道平面,37.06,2100000,1,1,1,14,廠辦
北投區,15.38,工,1020316,19,工商用,鋼筋混凝土造,132.56,0,0,0,無,無,17424000,159414,坡道平面,37.06,2200000,1,1,1,13,廠辦
