type,properties.bsm_bussto,properties.bsm_chines,geometry.type,geometry.coordinates,經度,緯度
Feature,10440.0,忠孝路,Point,"121.48253, 25.06844",121.48253, 25.06844
Feature,1000364.0,忠孝路口,Point,"121.49197469691998, 25.071749689547993",121.49197469691998, 25.071749689547993
Feature,1000656.0,忠孝路口,Point,"121.46203951652996, 25.002225563155026",121.46203951652996, 25.002225563155026
Feature,1000659.0,忠孝路口,Point,"121.46216, 25.002202",121.46216, 25.002202
Feature,1000151.0,忠孝路口,Point,"121.49197, 25.07184",121.49197, 25.07184
Feature,10619.0,忠孝路口,Point,"121.48287377118595, 25.067233498446843",121.48287377118595, 25.067233498446843
Feature,15083.0,忠義國小,Point,"121.46350268220998, 25.088864979923983",121.46350268220998, 25.088864979923983
Feature,3668.0,忠義國小,Point,"121.46338504298998, 25.088955263416995",121.46338504298998, 25.088955263416995
Feature,3201.0,忠義路口,Point,"121.44003, 24.9693",121.44003, 24.9693
Feature,10094.0,忠義路口,Point,"121.44008, 24.96921",121.44008, 24.96921
Feature,15041.0,忠義廟,Point,"121.46113046626999, 25.08127134898495",121.46113046626999, 25.08127134898495
Feature,3669.0,忠義廟,Point,"121.46110317790998, 25.081153459246018",121.46110317790998, 25.081153459246018
Feature,18038.0,怡華,Point,"121.38108, 24.93049",121.38108, 24.93049
Feature,3290.0,怡華,Point,"121.38187, 24.93042",121.38187, 24.93042
Feature,9622.0,放生寺,Point,"121.51214242194999, 24.98513724807398",121.51214242194999, 24.98513724807398
Feature,3104.0,放生寺,Point,"121.51205242195995, 24.985238808094028",121.51205242195995, 24.985238808094028
Feature,2766.0,昊天嶺,Point,"121.6454, 25.06217",121.6454, 25.06217
Feature,7616.0,昊天嶺,Point,"121.64523277049997, 25.06224585802703",121.64523277049997, 25.06224585802703
Feature,3730.0,明日世界,Point,"121.43512338660105, 25.074306478982255",121.43512338660105, 25.074306478982255
Feature,1000987.0,明日世界,Point,"121.43532240711782, 25.074796251804074",121.43532240711782, 25.074796251804074
Feature,3617.0,明志里,Point,"121.42716631563981, 25.047934301855115",121.42716631563981, 25.047934301855115
Feature,1000984.0,明志里,Point,"121.4268964798002, 25.047649672476187",121.4268964798002, 25.047649672476187
Feature,36059.0,明志和平路口,Point,"121.43336674064464, 25.065005875765817",121.43336674064464, 25.065005875765817
Feature,1000956.0,明志和平路口,Point,"121.4336500665342, 25.064832225024976",121.4336500665342, 25.064832225024976
Feature,1000985.0,明志科技大學,Point,"121.42428441690961, 25.039096875372348",121.42428441690961, 25.039096875372348
Feature,3618.0,明志科技大學,Point,"121.42489873105963, 25.039896566485996",121.42489873105963, 25.039896566485996
Feature,3619.0,明志國小,Point,"121.42600046219964, 25.04528732262182",121.42600046219964, 25.04528732262182
Feature,36065.0,明志國小,Point,"121.42607320994951, 25.04570745446575",121.42607320994951, 25.04570745446575
Feature,3431.0,明志國中,Point,"121.4889, 25.063432",121.4889, 25.063432
Feature,2768.0,明湖新村,Point,"121.63605812886338, 25.070723276854242",121.63605812886338, 25.070723276854242
Feature,7641.0,明湖新村,Point,"121.63582050805394, 25.070708120613922",121.63582050805394, 25.070708120613922
Feature,3203.0,明德路,Point,"121.44474787234998, 24.984248714273992",121.44474787234998, 24.984248714273992
Feature,10115.0,明德路,Point,"121.4653, 24.98463",121.4653, 24.98463
Feature,3205.0,明德路,Point,"121.44479416930999, 24.984336928710967",121.44479416930999, 24.984336928710967
Feature,3204.0,明德路二段,Point,"121.44711, 24.9834",121.44711, 24.9834
Feature,10114.0,明德路二段,Point,"121.44693672882998, 24.983587848338",121.44693672882998, 24.983587848338
Feature,4742.0,明德路口,Point,"121.43217513210764, 25.071115799009164",121.43217513210764, 25.071115799009164
Feature,4748.0,明德路口,Point,"121.43235872758792, 25.070957675204525",121.43235872758792, 25.070957675204525
Feature,3337.0,東山,Point,"121.40613495700998, 24.97895706032898",121.40613495700998, 24.97895706032898
Feature,60007.0,東山,Point,"121.40614921460998, 24.97873401019499",121.40614921460998, 24.97873401019499
Feature,30016.0,東方之星,Point,"121.43283523008066, 25.015186045233772",121.43283523008066, 25.015186045233772
Feature,30018.0,東方之星,Point,"121.43268224587408, 25.015081561024427",121.43268224587408, 25.015081561024427
Feature,7660.0,東方科學園區,Point,"121.64922, 25.06145",121.64922, 25.06145
Feature,2765.0,東方科學園區,Point,"121.64840982710447, 25.061065463019613",121.64840982710447, 25.061065463019613
Feature,60121.0,東南科技大學,Point,"121.60371264072857, 25.002777719403742",121.60371264072857, 25.002777719403742
Feature,2826.0,東南科技大學,Point,"121.60337790162306, 25.002820668951692",121.60337790162306, 25.002820668951692
Feature,3432.0,東海中學,Point,"121.48161371995597, 25.06618879822769",121.48161371995597, 25.06618879822769
Feature,10625.0,東海中學,Point,"121.48172992998889, 25.065804422869768",121.48172992998889, 25.065804422869768
Feature,10013.0,松下電子,Point,"121.47921, 25.00871",121.47921, 25.00871
Feature,3105.0,松下電子,Point,"121.47929, 25.0086",121.47929, 25.0086
Feature,2673.0,板橋公車站,Point,"121.46253188405561, 25.01294309182543",121.46253188405561, 25.01294309182543
Feature,2611.0,板橋外站,Point,"121.46149474470997, 25.0101",121.46149474470997, 25.0101
Feature,4014.0,板橋外站,Point,"121.462375, 25.00956",121.462375, 25.00956
Feature,60077.0,板橋車站(文化路),Point,"121.46285, 25.015822",121.46285, 25.015822
Feature,60082.0,板橋車站(文化路),Point,"121.46226551156998, 25.015545552211954",121.46226551156998, 25.015545552211954
Feature,1000487.0,板橋後站,Point,"121.45983, 24.99443",121.45983, 24.99443
Feature,1000495.0,板橋後站,Point,"121.4599, 24.994516",121.4599, 24.994516
Feature,2613.0,板橋區公所,Point,"121.4585, 25.009039294952995",121.4585, 25.009039294952995
Feature,2614.0,板橋區戶政事務所,Point,"121.45616172022997, 25.012744992985954",121.45616172022997, 25.012744992985954
Feature,6189.0,板橋區戶政事務所,Point,"121.45632314847995, 25.01289422700597",121.45632314847995, 25.01289422700597
Feature,1000801.0,板橋國中(435文藝特區),Point,"121.45437651190997, 25.022500940355968",121.45437651190997, 25.022500940355968
Feature,2624.0,板橋國中(435藝文特區),Point,"121.45424046626998, 25.02285003105496",121.45424046626998, 25.02285003105496
Feature,2626.0,板橋榮家,Point,"121.44574, 25.00115",121.44574, 25.00115
Feature,6009.0,板橋榮家,Point,"121.44576, 25.00136",121.44576, 25.00136
Feature,3106.0,板橋監理站,Point,"121.47522116798999, 25.00596339860999",121.47522116798999, 25.00596339860999
Feature,10053.0,板橋監理站,Point,"121.47594927116998, 25.006003045367958",121.47594927116998, 25.006003045367958
Feature,20288.0,林口,Point,"121.60097, 25.212874",121.60097, 25.212874
Feature,20315.0,林口,Point,"121.6011, 25.212816",121.6011, 25.212816
Feature,18041.0,林厝,Point,"121.39381, 24.93577",121.39381, 24.93577
Feature,3291.0,林厝,Point,"121.39332, 24.93579",121.39332, 24.93579
Feature,60023.0,林家花園,Point,"121.45415198280998, 25.011092024456985",121.45415198280998, 25.011092024456985
Feature,2607.0,林家花園,Point,"121.45459588953997, 25.01118631236695",121.45459588953997, 25.01118631236695
Feature,20278.0,林莊,Point,"121.59746, 25.20944",121.59746, 25.20944
Feature,10620.0,果菜市場,Point,"121.48533, 25.06562",121.48533, 25.06562
Feature,10622.0,果菜市場,Point,"121.48537279971592, 25.065285907448974",121.48537279971592, 25.065285907448974
Feature,1000202.0,欣欣客運東湖站,Point,"121.62422889317997, 25.078362189783984",121.62422889317997, 25.078362189783984
Feature,1001175.0,武林國小,Point,"121.41528171163996, 25.003260967305",121.41528171163996, 25.003260967305
Feature,3342.0,武林國小,Point,"121.41517224536996, 25.003039053001963",121.41517224536996, 25.003039053001963
Feature,3465.0,河邊北街(慈武宮),Point,"121.50204186507999, 25.075830564765003",121.50204186507999, 25.075830564765003
Feature,18070.0,油車口,Point,"121.42513, 25.17715",121.42513, 25.17715
Feature,2771.0,泛碟科技,Point,"121.62789, 25.06101",121.62789, 25.06101
Feature,7647.0,泛碟科技,Point,"121.62822973742998, 25.061161406100027",121.62822973742998, 25.061161406100027
Feature,249.0,玫瑰中國城,Point,"121.49469, 24.95053",121.49469, 24.95053
Feature,2628.0,玫瑰公園,Point,"121.45527982803999, 25.023898035342977",121.45527982803999, 25.023898035342977
Feature,3543.0,盲人重建院,Point,"121.4406229641713, 25.033716634599635",121.4406229641713, 25.033716634599635
Feature,50616.0,盲人重建院,Point,"121.44257364433682, 25.033902245139206",121.44257364433682, 25.033902245139206
Feature,6193.0,社后,Point,"121.45493556811998, 25.020724026958966",121.45493556811998, 25.020724026958966
Feature,20349.0,社后,Point,"121.45471, 25.02065",121.45471, 25.02065
Feature,2772.0,社后派出所,Point,"121.63324560252735, 25.063690569810763",121.63324560252735, 25.063690569810763
Feature,7621.0,社后派出所,Point,"121.63312876153424, 25.064029756259426",121.63312876153424, 25.064029756259426
Feature,7687.0,社后消防隊,Point,"121.62992607688503, 25.065043638442447",121.62992607688503, 25.065043638442447
Feature,2773.0,社后消防隊,Point,"121.63022369818246, 25.064990170300558",121.63022369818246, 25.064990170300558
Feature,36038.0,社區活動中心,Point,"121.435777489729, 25.086039070272545",121.435777489729, 25.086039070272545
Feature,3732.0,社區活動中心,Point,"121.43563505865957, 25.0862613981954",121.43563505865957, 25.0862613981954
Feature,15074.0,空中大學,Point,"121.470808, 25.087573",121.470808, 25.087573
Feature,3670.0,空中大學,Point,"121.46746064341436, 25.087146666152762",121.46746064341436, 25.087146666152762
Feature,3671.0,空中大學,Point,"121.46773354512027, 25.08720525386598",121.46773354512027, 25.08720525386598
Feature,15077.0,空中大學,Point,"121.46984, 25.08807",121.46984, 25.08807
Feature,2906.0,花開富貴,Point,"121.53386201223996, 24.981731272657",121.53386201223996, 24.981731272657
Feature,410.0,花開富貴,Point,"121.53367, 24.98182",121.53367, 24.98182
Feature,20316.0,金山,Point,"121.63956, 25.219521",121.63956, 25.219521
Feature,20287.0,金山,Point,"121.63957, 25.21985",121.63957, 25.21985
Feature,20314.0,金山區公所,Point,"121.63702, 25.2222",121.63702, 25.2222
Feature,20327.0,金山農場(天籟溫泉會館),Point,"121.59513, 25.19756",121.59513, 25.19756
Feature,20275.0,金山農場(天籟溫泉會館)	,Point,"121.59507, 25.197457",121.59507, 25.197457
Feature,10125.0,金城路口,Point,"121.46412, 24.98723",121.46412, 24.98723
Feature,1001065.0,金城路口,Point,"121.46426, 24.987161",121.46426, 24.987161
Feature,13207.0,金陵女中,Point,"121.46658184803405, 25.042717960107066",121.46658184803405, 25.042717960107066
Feature,3436.0,金陵女中,Point,"121.46660761114737, 25.043147335202278",121.46660761114737, 25.043147335202278
Feature,9660.0,金銀大廈,Point,"121.51724, 25.00538",121.51724, 25.00538
Feature,9654.0,金銀大廈,Point,"121.51706239602481, 25.00555198900911",121.51706239602481, 25.00555198900911
Feature,4149.0,金龍國小,Point,"121.6263, 25.06878",121.6263, 25.06878
Feature,2777.0,金龍國小,Point,"121.62689822110302, 25.06743301865564",121.62689822110302, 25.06743301865564
Feature,7638.0,金龍國小,Point,"121.62727894973997, 25.067396110003003",121.62727894973997, 25.067396110003003
Feature,4150.0,金龍國小,Point,"121.62684, 25.06882",121.62684, 25.06882
Feature,3433.0,長生街口,Point,"121.50102647123997, 25.066936126805967",121.50102647123997, 25.066936126805967
Feature,58041.0,長生街口,Point,"121.50118192393997, 25.06699566946796",121.50118192393997, 25.06699566946796
Feature,7635.0,長安里,Point,"121.67317, 25.0763",121.67317, 25.0763
Feature,2774.0,長安里,Point,"121.67317, 25.07602",121.67317, 25.07602
Feature,3672.0,長安街,Point,"121.45725060118995, 25.08798117489497",121.45725060118995, 25.08798117489497
Feature,15046.0,長安街,Point,"121.45733775462999, 25.08775825833",121.45733775462999, 25.08775825833
Feature,2629.0,長安街一,Point,"121.45954, 25.08286",121.45954, 25.08286
Feature,3673.0,長安街一,Point,"121.45939209821996, 25.08279254644097",121.45939209821996, 25.08279254644097
Feature,14642.0,長虹天下,Point,"121.46345534004384, 25.128861108356887",121.46345534004384, 25.128861108356887
Feature,3836.0,長虹天下,Point,"121.46330146676985, 25.12881126991207",121.46330146676985, 25.12881126991207
Feature,3211.0,長風新城,Point,"121.44211, 24.97639",121.44211, 24.97639
Feature,10085.0,長風新城,Point,"121.44203, 24.97622",121.44203, 24.97622
Feature,3434.0,長泰派出所,Point,"121.49948224536998, 25.06834355670902",121.49948224536998, 25.06834355670902
Feature,10426.0,長泰派出所,Point,"121.49949705521996, 25.068534013694034",121.49949705521996, 25.068534013694034
Feature,3292.0,長壽山,Point,"121.404, 24.94539",121.404, 24.94539
Feature,18047.0,長壽山,Point,"121.40436, 24.94525",121.40436, 24.94525
Feature,1000148.0,長壽西街口,Point,"121.49631735581997, 25.067095141292032",121.49631735581997, 25.067095141292032
Feature,3437.0,長壽西街口,Point,"121.49646066997997, 25.067322788556964",121.49646066997997, 25.067322788556964
Feature,1000418.0,長壽里,Point,"121.47914511904997, 25.015143939518964",121.47914511904997, 25.015143939518964
Feature,2663.0,長壽里,Point,"121.47897177908997, 25.014717799473978",121.47897177908997, 25.014717799473978
Feature,4794.0,長榮中原路口,Point,"121.46163725431995, 25.084054447755957",121.46163725431995, 25.084054447755957
Feature,4792.0,長榮中原路口,Point,"121.46154387269998, 25.084324134211965",121.46154387269998, 25.084324134211965
Feature,4793.0,長榮光明路口,Point,"121.46003591666997, 25.08676743534401",121.46003591666997, 25.08676743534401
Feature,4795.0,長榮光明路口,Point,"121.45976676322996, 25.08679658559002",121.45976676322996, 25.08679658559002
Feature,50419.0,長榮路,Point,"121.46063874602997, 25.092330602870987",121.46063874602997, 25.092330602870987
Feature,3674.0,長榮路,Point,"121.46027, 25.092196",121.46027, 25.092196
Feature,15201.0,長潭壁,Point,"121.64953, 25.008625",121.64953, 25.008625
Feature,267.0,長潭壁,Point,"121.64975, 25.00866",121.64975, 25.00866
Feature,3375.0,阿四坑,Point,"121.37006, 24.95818",121.37006, 24.95818
Feature,1001183.0,阿四坑,Point,"121.37009536441997, 24.95833731351899",121.37009536441997, 24.95833731351899
Feature,18015.0,阿南坑,Point,"121.37683, 24.96213",121.37683, 24.96213
Feature,3376.0,阿南坑,Point,"121.37672, 24.96223",121.37672, 24.96223
Feature,10121.0,青山路,Point,"121.45959, 24.97723",121.45959, 24.97723
Feature,3209.0,青山路,Point,"121.45973, 24.97717",121.45973, 24.97717
Feature,20246.0,青山路口,Point,"121.41237, 25.027303",121.41237, 25.027303
Feature,20245.0,青山路口,Point,"121.41194, 25.028188",121.41194, 25.028188
Feature,5008.0,青山路口,Point,"121.41236, 25.02787",121.41236, 25.02787
Feature,5009.0,青山路口,Point,"121.41195, 25.02805",121.41195, 25.02805
Feature,2908.0,青潭(一),Point,"121.54278, 24.95284",121.54278, 24.95284
Feature,1001011.0,青潭(一),Point,"121.54287294113998, 24.95305081731801",121.54287294113998, 24.95305081731801
Feature,1001009.0,青潭(北宜路),Point,"121.54700065144998, 24.952626868872002",121.54700065144998, 24.952626868872002
Feature,2907.0,青潭(北宜路),Point,"121.54783093253997, 24.95179672932198",121.54783093253997, 24.95179672932198
Feature,1001017.0,青潭(新烏路),Point,"121.54672428702999, 24.95124507811096",121.54672428702999, 24.95124507811096
Feature,1000192.0,青潭(新烏路),Point,"121.54646, 24.95129",121.54646, 24.95129
Feature,1001018.0,青潭停車場,Point,"121.54563, 24.950929",121.54563, 24.950929
Feature,4116.0,青潭國小,Point,"121.55278017081997, 24.953190272670977",121.55278017081997, 24.953190272670977
Feature,2909.0,青潭國小一,Point,"121.55481, 24.95348",121.55481, 24.95348
Feature,1001051.0,青潭國小一,Point,"121.55461, 24.953566",121.55461, 24.953566
Feature,1001052.0,青潭新村,Point,"121.55155501816998, 24.95306633933303",121.55155501816998, 24.95306633933303
Feature,2910.0,青潭新村,Point,"121.55157492757998, 24.95316979418603",121.55157492757998, 24.95316979418603
Feature,20401.0,青潭廠,Point,"121.55919, 24.95425",121.55919, 24.95425
